Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64e613ce994e6595af8d6758,6482c5058949aa16f72e52ff,APPROVED,2023-08-23T14:20:04.985000Z,2023-08-23T15:05:26.290000Z,2023-08-23T15:05:26.840000,2023-08-23T15:05:26.761318Z,2722,CRSWQ1W7,253,53,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64e613fa1876e8202d465c2e,63c16f0c495b7a4849e44651,APPROVED,2023-08-23T14:13:23.755000Z,2023-08-23T14:39:01.436000Z,2023-08-23T14:39:01.977000,2023-08-23T14:39:01.906349Z,1538,CRSWQ1W7,812,62,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6141133ae40c0645fa76e,5f96e38dbecb16000867dfa1,APPROVED,2023-08-23T14:13:42.001000Z,2023-08-23T14:27:16.043000Z,2023-08-23T14:27:16.709000,2023-08-23T14:27:16.622946Z,815,CRSWQ1W7,1213,38,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61425d56bd88a70fa5070,5c1b97f889f0350001726def,APPROVED,2023-08-23T14:14:01.365000Z,2023-08-23T14:27:36.793000Z,2023-08-23T14:27:37.699000,2023-08-23T14:27:37.604962Z,816,CRSWQ1W7,4513,61,Female,White,United States,United States,United States,English,No,Part-Time
64e6142f3e00f6a82a4b7fcd,6455192ec038073c909979c3,APPROVED,2023-08-23T14:14:10.547000Z,2023-08-23T14:30:18.062000Z,2023-08-23T14:30:19.676000,2023-08-23T14:30:19.608607Z,968,CRSWQ1W7,212,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64e614326dada06ead0cdb0d,5e42f74f5b772a18434cabf7,APPROVED,2023-08-23T14:18:17.368000Z,2023-08-23T14:40:44.298000Z,2023-08-23T14:40:45.834000,2023-08-23T14:40:45.708577Z,1347,CRSWQ1W7,2135,56,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614363d7ec3e3ea44ec03,637d66726deca3adc9d0081c,APPROVED,2023-08-23T14:14:28.487000Z,2023-08-23T14:30:40.366000Z,2023-08-23T14:30:42.330000,2023-08-23T14:30:42.237355Z,972,CRSWQ1W7,1874,49,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6143761fd0a4fa22ed9c5,63b7566ea98814782bc51d9b,APPROVED,2023-08-23T14:14:21.086000Z,2023-08-23T14:33:33.593000Z,2023-08-23T14:33:34.143000,2023-08-23T14:33:34.063559Z,1153,CRSWQ1W7,1511,49,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6143d44d60084841325e7,63213cae8cfeef4aa57d329f,APPROVED,2023-08-23T14:14:27.031000Z,2023-08-23T14:28:58.777000Z,2023-08-23T14:29:01.360000,2023-08-23T14:29:01.358226Z,872,CRSWQ1W7,2430,50,Male,White,United States,United States,United States,English,No,Full-Time
64e614537420499642b76481,5a4ff86beedc32000141f232,APPROVED,2023-08-23T14:14:47.602000Z,2023-08-23T14:35:53.013000Z,2023-08-23T14:35:53.798000,2023-08-23T14:35:53.733101Z,1266,CRSWQ1W7,1277,45,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614573c007272fa03a898,5589629dfdf99b72ead88339,APPROVED,2023-08-23T14:14:52.827000Z,2023-08-23T14:25:40.455000Z,2023-08-23T14:25:41.209000,2023-08-23T14:25:41.081102Z,648,CRSWQ1W7,733,45,Male,White,United States,United States,United States,English,No,Full-Time
64e614596e296070b757f3b5,5e00f9a211999fcea4169800,APPROVED,2023-08-23T14:14:55.060000Z,2023-08-23T14:48:37.356000Z,2023-08-23T14:48:38.192000,2023-08-23T14:48:38.250861Z,2023,CRSWQ1W7,495,64,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614597f2c527dc559ab27,5d88f010859c9e0001810e88,APPROVED,2023-08-23T14:14:49.837000Z,2023-08-23T14:42:29.777000Z,2023-08-23T14:42:30.449000,2023-08-23T14:42:30.376946Z,1660,CRSWQ1W7,3879,49,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6145f24b9bc53353eda9d,5a381de00006450001bf2691,APPROVED,2023-08-23T14:14:58.627000Z,2023-08-23T14:26:31.832000Z,2023-08-23T14:26:32.424000,2023-08-23T14:26:32.334236Z,694,CRSWQ1W7,3720,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
64e6146174d8d810f364118f,5d4254db5b2c430001418a3c,APPROVED,2023-08-23T14:15:02.431000Z,2023-08-23T14:27:21.049000Z,2023-08-23T14:27:21.940000,2023-08-23T14:27:21.868572Z,739,CRSWQ1W7,4555,40,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e614651c617a9209f53958,61523fa4dff0567aa388e758,APPROVED,2023-08-23T14:15:07.321000Z,2023-08-23T14:41:12.334000Z,2023-08-23T14:41:17.954000,2023-08-23T14:41:12.849726Z,1566,CRSWQ1W7,2661,50,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61474192a3b3fbe94bb27,5e3bb7770e53243ce0376fe1,APPROVED,2023-08-23T14:15:37.355000Z,2023-08-23T14:28:44.215000Z,2023-08-23T14:28:44.889000,2023-08-23T14:28:44.817607Z,787,CRSWQ1W7,1972,37,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64e61474f2c448469d78a141,6337ea706606e30e6f01592f,APPROVED,2023-08-23T14:15:22.793000Z,2023-08-23T14:34:21.593000Z,2023-08-23T14:34:22.168000,2023-08-23T14:34:22.094858Z,1139,CRSWQ1W7,426,42,Male,White,United States,United States,United States,English,No,Part-Time
64e614784dcf2c531f44eba4,5eb81d360943fe74d6aba62b,APPROVED,2023-08-23T14:15:27.959000Z,2023-08-23T14:38:27.441000Z,2023-08-23T14:38:28.233000,2023-08-23T14:38:28.114285Z,1380,CRSWQ1W7,3886,38,Male,Mixed,United States,United States,United States,English,No,Full-Time
64e6148500b4e4fd15fa9e82,6272abac31a465b0f22fb7c1,APPROVED,2023-08-23T14:15:35.669000Z,2023-08-23T14:22:41.176000Z,2023-08-23T14:22:41.865000,2023-08-23T14:22:41.798384Z,426,CRSWQ1W7,1824,39,Male,White,Denmark,United States,United States,Danish,No,Full-Time
64e6148f61fd0a4fa22ed9dc,637ebcb105dec9012b030bd7,APPROVED,2023-08-23T14:15:53.460000Z,2023-08-23T14:33:59.718000Z,2023-08-23T14:34:00.316000,2023-08-23T14:34:00.240578Z,1087,CRSWQ1W7,1357,61,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64e61490e1134765fa21ae38,5f7d4a2c5db79d21c7d07240,APPROVED,2023-08-23T14:15:48.359000Z,2023-08-23T14:27:07.265000Z,2023-08-23T14:27:13.171000,2023-08-23T14:27:13.112692Z,679,CRSWQ1W7,2707,29,Female,Asian,United States,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
64e61493f91d7ce26f047df3,629aaa38fdfc8168501b930e,APPROVED,2023-08-23T14:15:47.729000Z,2023-08-23T15:04:01.172000Z,2023-08-23T15:04:02.971000,2023-08-23T15:04:02.893248Z,2894,CRSWQ1W7,1994,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61494f2e5ae2658004194,57a2b3e1dcff7d0001c7d0dc,APPROVED,2023-08-23T14:15:48.670000Z,2023-08-23T14:27:47.919000Z,2023-08-23T14:27:48.595000Z,2023-08-23T14:27:49.112378Z,720,CRSWQ1W7,2114,30,Female,White,United States,United States,United States,English,No,Full-Time
64e614953e51731eb4adba15,558955ebfdf99b6bd06016c9,APPROVED,2023-08-23T14:15:53.568000Z,2023-08-23T14:25:46.097000Z,2023-08-23T14:25:53.164000,2023-08-23T14:25:53.155460Z,593,CRSWQ1W7,3632,33,Male,White,United States,United States,United States,English,No,Full-Time
64e6149f68dc9230170cdb56,5b6dbd2384a7760001c9c7fd,APPROVED,2023-08-23T14:16:06.112000Z,2023-08-23T14:28:26.414000Z,2023-08-23T14:28:30.363000,2023-08-23T14:28:30.226340Z,741,CRSWQ1W7,1581,20,Male,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
64e614a69b91dcb07c8574a9,55dc915b50a1f7001190ddb4,APPROVED,2023-08-23T14:16:15.222000Z,2023-08-23T14:26:40.454000Z,2023-08-23T14:26:44.635000,2023-08-23T14:26:44.566043Z,626,CRSWQ1W7,3816,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614ade7b9db13ca0fc9b7,60838e2e91a6300001f9ac89,APPROVED,2023-08-23T14:16:19.038000Z,2023-08-23T14:33:20.124000Z,2023-08-23T14:33:20.809000,2023-08-23T14:33:20.734805Z,1022,CRSWQ1W7,3522,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614b73286a196def5ccd8,62e02660c3ef175825ab7655,APPROVED,2023-08-23T14:16:27.338000Z,2023-08-23T14:26:29.980000Z,2023-08-23T14:26:30.562000,2023-08-23T14:26:30.453227Z,603,CRSWQ1W7,2777,32,Female,White,United States,United States,United States,English,No,Full-Time
64e614bf450e1930538cfde7,62865960812a0a8c397f9b28,APPROVED,2023-08-23T14:16:34.068000Z,2023-08-23T14:23:15.861000Z,2023-08-23T14:23:16.584000,2023-08-23T14:23:16.493258Z,402,CRSWQ1W7,3304,35,Male,Asian,China,United States,United States,Chinese,DATA_EXPIRED,DATA_EXPIRED
64e614c0349cc21356b76470,611e64ad7ea7083dd09ce1dc,APPROVED,2023-08-23T14:22:36.448000Z,2023-08-23T14:39:25.072000Z,2023-08-23T14:39:26.071000Z,2023-08-23T14:39:29.875406Z,1009,CRSWQ1W7,548,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614c1522c0d2aff829bc7,605247e21ff59d8d1d6887fd,APPROVED,2023-08-23T14:16:36.048000Z,2023-08-23T14:25:19.700000Z,2023-08-23T14:25:20.286000,2023-08-23T14:25:20.216462Z,524,CRSWQ1W7,557,29,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614c2dc956a7fe8e8d8cb,5dd309d351c6d23192626706,APPROVED,2023-08-23T14:16:38.182000Z,2023-08-23T14:25:11.021000Z,2023-08-23T14:25:12.495000,2023-08-23T14:25:12.392174Z,513,CRSWQ1W7,1169,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614c91c617a9209f5396b,5eb074c7e612c1129942044c,APPROVED,2023-08-23T14:17:00.613000Z,2023-08-23T15:01:19.910000Z,2023-08-23T15:01:20.470000,2023-08-23T15:01:20.384069Z,2660,CRSWQ1W7,3128,51,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614ccae48c0174bb7e7e5,6172ba772342dcc9343a29db,APPROVED,2023-08-23T14:16:49.368000Z,2023-08-23T14:39:09.845000Z,2023-08-23T14:39:11.063000,2023-08-23T14:39:10.994629Z,1341,CRSWQ1W7,867,34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614ce2942ed859d8b6876,5d9373b0e04970001ab482da,APPROVED,2023-08-23T14:16:51.142000Z,2023-08-23T14:34:17.752000Z,2023-08-23T14:34:18.623000,2023-08-23T14:34:18.519815Z,1047,CRSWQ1W7,4069,63,Female,White,United States,United States,United States,English,No,Full-Time
64e614d06012fc6ac4cd4566,5f2469423f17ce03bf6bec8b,APPROVED,2023-08-23T14:16:53.749000Z,2023-08-23T14:32:41.462000Z,2023-08-23T14:32:42.580000,2023-08-23T14:32:42.504267Z,948,CRSWQ1W7,1193,57,Female,White,Germany,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e614d41379d4c7aa4f6023,5658d6d67d69570012dfe258,APPROVED,2023-08-23T14:16:58.223000Z,2023-08-23T14:27:40.287000Z,2023-08-23T14:27:40.942000,2023-08-23T14:27:40.867660Z,643,CRSWQ1W7,1096,48,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614d46e3558be56545fab,56c984eb10a82f0006ffd111,APPROVED,2023-08-23T14:16:57.204000Z,2023-08-23T14:29:26.333000Z,2023-08-23T14:29:36.734000Z,2023-08-23T14:29:40.774486Z,750,CRSWQ1W7,4775,27,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
64e614d59f85f5e28917b5be,5e0b388b15ef4037cebdecc9,APPROVED,2023-08-23T14:16:55.888000Z,2023-08-23T14:32:10.203000Z,2023-08-23T14:32:10.865000,2023-08-23T14:32:10.820838Z,915,CRSWQ1W7,807,50,Male,White,United States,United States,United States,English,No,Full-Time
64e614d9cfb3dc504d0070ed,6140d7cdf9bc6016591c2878,APPROVED,2023-08-23T14:17:50.411000Z,2023-08-23T14:48:57.446000Z,2023-08-23T14:48:58.007000,2023-08-23T14:48:57.942037Z,1868,CRSWQ1W7,2701,46,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614e33c007272fa03a8bb,5ff8b291840bed124061d389,APPROVED,2023-08-23T14:18:31.762000Z,2023-08-23T14:26:11.331000Z,2023-08-23T14:26:11.985000,2023-08-23T14:26:11.904994Z,460,CRSWQ1W7,4328,42,Female,White,United States,United States,United States,English,No,Full-Time
64e614e432a897a25a047dc8,632aaef27780d596dc7e0a9f,APPROVED,2023-08-23T14:17:13.776000Z,2023-08-23T14:56:25.808000Z,2023-08-23T14:56:26.324000Z,2023-08-23T14:56:26.390491Z,2353,CRSWQ1W7,605,38,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
64e614e52c7a6caaac641187,5e175705cfe8dc000b559793,APPROVED,2023-08-23T14:17:13.858000Z,2023-08-23T14:30:07.891000Z,2023-08-23T14:30:08.839000,2023-08-23T14:30:08.900888Z,775,CRSWQ1W7,6321,45,Male,White,United States,United States,United States,English,No,Full-Time
64e614ef6226d2c868b57377,5fb69cacddba6408f81a9564,APPROVED,2023-08-23T14:17:21.918000Z,2023-08-23T14:38:00.189000Z,2023-08-23T14:38:01.035000,2023-08-23T14:38:00.966451Z,1239,CRSWQ1W7,2641,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e614efbdc8065b45494046,5f8e374790bf7f212e779735,APPROVED,2023-08-23T14:17:23.440000Z,2023-08-23T14:37:35.242000Z,2023-08-23T14:37:35.874000,2023-08-23T14:37:35.772576Z,1212,CRSWQ1W7,247,52,Female,Asian,United States,United States,United States,English,No,Part-Time
64e61504be6755337103a84e,60fec21e36a05990cfa8a715,APPROVED,2023-08-23T14:17:46.934000Z,2023-08-23T14:32:53.794000Z,2023-08-23T14:32:54.407000,2023-08-23T14:32:54.324228Z,907,CRSWQ1W7,715,26,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
64e61507ff5759d56a7aef17,6435b95691d542284002bc90,APPROVED,2023-08-23T14:17:47.225000Z,2023-08-23T14:39:49.365000Z,2023-08-23T14:39:55.046000,2023-08-23T14:39:49.937230Z,1323,CRSWQ1W7,909,68,Male,White,United States,United States,United States,English,No,Part-Time
64e6150d20598b7e6609fe7f,602d3534af703b6fe8b4033d,APPROVED,2023-08-23T14:23:00.950000Z,2023-08-23T14:36:12.868000Z,2023-08-23T14:36:14.212000,2023-08-23T14:36:14.134201Z,792,CRSWQ1W7,890,30,Male,White,United States,United States,United States,English,No,Full-Time
64e6151ae86a9508948b6863,6278700097208c3f1b717481,APPROVED,2023-08-23T14:18:07.934000Z,2023-08-23T14:37:06.302000Z,2023-08-23T14:37:07.035000,2023-08-23T14:37:06.921469Z,1139,CRSWQ1W7,2345,32,Female,White,Canada,United States,United States,English,No,Full-Time
64e615227d9a132df07d1238,5e3606315bfa435ce4d6246c,APPROVED,2023-08-23T14:18:12.933000Z,2023-08-23T14:26:53.234000Z,2023-08-23T14:26:53.930000,2023-08-23T14:26:53.840128Z,521,CRSWQ1W7,3373,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61526994e6595af8d67b1,63861659d989762ac18f4ace,APPROVED,2023-08-23T14:18:17.428000Z,2023-08-23T14:29:17.901000Z,2023-08-23T14:29:26.636000Z,2023-08-23T14:29:31.443941Z,661,CRSWQ1W7,1450,52,Female,White,United States,United States,United States,English,No,Part-Time
64e6152c00b4e4fd15fa9e9e,6333657a797e9a2d19d4efd5,APPROVED,2023-08-23T14:18:23.576000Z,2023-08-23T14:37:43.422000Z,2023-08-23T14:37:46.057000,2023-08-23T14:37:45.959492Z,1160,CRSWQ1W7,1999,43,Male,White,United States,United States,United States,English,No,Full-Time
64e615375d599091902ed9f7,6400e78d52d3311f5456d932,APPROVED,2023-08-23T14:19:11.799000Z,2023-08-23T14:37:33.484000Z,2023-08-23T14:37:34.407000,2023-08-23T14:37:34.333599Z,1102,CRSWQ1W7,638,31,Male,White,United States,United States,United States,English,Yes,Full-Time
64e61539092c349c7b90aeb0,5c3388fa01439b0001a0adfe,APPROVED,2023-08-23T14:18:37.239000Z,2023-08-23T14:33:19.636000Z,2023-08-23T14:33:20.320000Z,2023-08-23T14:33:20.898051Z,883,CRSWQ1W7,3888,40,Female,White,United States,United States,United States,English,No,Full-Time
64e6153aa0c7b99bf73a81d0,63eba3f11d699385d1d4075d,APPROVED,2023-08-23T14:18:38.591000Z,2023-08-23T14:29:59.987000Z,2023-08-23T14:30:06.246000,2023-08-23T14:30:06.170366Z,682,CRSWQ1W7,1210,25,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e615541660e42affe9bd92,5a33d736bf4d770001e6097a,APPROVED,2023-08-23T14:19:07.893000Z,2023-08-23T14:30:46.158000Z,2023-08-23T14:30:48.708000,2023-08-23T14:30:48.606666Z,699,CRSWQ1W7,3520,50,Female,White,United States,United States,United States,English,No,Full-Time
64e6156c1c8fe778fe5c7d5c,5ed2bb7a67d51b24b2ac4037,APPROVED,2023-08-23T14:19:38.173000Z,2023-08-23T14:31:19.960000Z,2023-08-23T14:31:20.699000,2023-08-23T14:31:20.716567Z,702,CRSWQ1W7,3011,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6156e3172e45996047db4,58b5e6a0211f4500013aa42a,APPROVED,2023-08-23T14:20:16.796000Z,2023-08-23T14:33:31.276000Z,2023-08-23T14:33:34.625000Z,2023-08-23T14:33:38.163402Z,795,CRSWQ1W7,364,39,Male,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
64e615803b835e27942ed997,63d672fd60ac772cd04cc33b,APPROVED,2023-08-23T14:19:51.841000Z,2023-08-23T14:31:04.521000Z,2023-08-23T14:31:05.099000,2023-08-23T14:31:05.040100Z,673,CRSWQ1W7,608,34,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61582799a6d70bc03a8af,6155b9c45f96867d9d9631fd,APPROVED,2023-08-23T14:20:03.437000Z,2023-08-23T14:48:08.996000Z,2023-08-23T14:48:10.247000,2023-08-23T14:48:10.176197Z,1686,CRSWQ1W7,1158,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e615874aeae534843edaa6,57c304c04814b5000171d4ce,APPROVED,2023-08-23T14:20:33.567000Z,2023-08-23T14:37:28.301000Z,2023-08-23T14:37:28.982000,2023-08-23T14:37:28.890525Z,1015,CRSWQ1W7,516,46,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64e61596a1650acd58208605,62348c41368404b2ade8312b,APPROVED,2023-08-23T14:20:12.387000Z,2023-08-23T14:32:42.059000Z,2023-08-23T14:32:47.773000,2023-08-23T14:32:42.677820Z,750,CRSWQ1W7,3267,67,Female,White,United States,United States,United States,English,No,Full-Time
64e615972d31de0c6922ad25,60a5717cc2ad303816870f66,APPROVED,2023-08-23T14:20:12.700000Z,2023-08-23T14:33:30.121000Z,2023-08-23T14:33:36.124000,2023-08-23T14:33:31.041010Z,798,CRSWQ1W7,480,53,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64e6159cfddc11398125b600,612e44861dc0709ab9f444ba,APPROVED,2023-08-23T14:20:16.847000Z,2023-08-23T14:31:41.234000Z,2023-08-23T14:31:44.346000,2023-08-23T14:31:44.257656Z,685,CRSWQ1W7,2162,32,Male,White,United States,United States,United States,English,No,Full-Time
64e6159d6e6c5d5dec90ae92,5b96ec3a83bd380001b90417,APPROVED,2023-08-23T14:20:19.640000Z,2023-08-23T14:41:28.965000Z,2023-08-23T14:41:29.957000,2023-08-23T14:41:29.827097Z,1270,CRSWQ1W7,221,39,Male,White,United States,United States,United States,English,No,Full-Time
64e6159df5b6c7dcf759ab3d,616ef680ab8ca318a227f5ec,APPROVED,2023-08-23T14:20:25.883000Z,2023-08-23T14:37:21.493000Z,2023-08-23T14:37:22.333000,2023-08-23T14:37:22.250950Z,1016,CRSWQ1W7,1863,58,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64e615a4f087c6db14497694,575aee8152c3fe00091a6252,APPROVED,2023-08-23T14:20:25.135000Z,2023-08-23T14:40:13.098000Z,2023-08-23T14:40:13.736000Z,2023-08-23T14:40:14.004520Z,1188,CRSWQ1W7,3418,35,Male,White,United States,United States,United States,English,No,Full-Time
64e615a72b05ea2da5d3418c,63fd0a7da4c0df409be0a784,APPROVED,2023-08-23T14:20:28.047000Z,2023-08-23T14:46:29.220000Z,2023-08-23T14:46:30.051000,2023-08-23T14:46:29.977886Z,1562,CRSWQ1W7,588,43,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
64e615afd70f96617a641193,55b645bbfdf99b1c02906873,APPROVED,2023-08-23T14:20:37.329000Z,2023-08-23T14:37:36.596000Z,2023-08-23T14:37:37.435000,2023-08-23T14:37:37.355057Z,1020,CRSWQ1W7,1788,56,Male,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e615b8f5b6c7dcf759ab44,61034787a79b4a6432034e1e,APPROVED,2023-08-23T14:20:43.338000Z,2023-08-23T14:31:21.669000Z,2023-08-23T14:31:23.652000,2023-08-23T14:31:23.631304Z,639,CRSWQ1W7,931,35,Female,White,United States,United States,United States,English,No,Full-Time
64e615bc8f6e17e9073a818a,633da98587a07a61250574d4,APPROVED,2023-08-23T14:20:48.277000Z,2023-08-23T14:34:28.381000Z,2023-08-23T14:34:32.545000,2023-08-23T14:34:32.474059Z,821,CRSWQ1W7,1867,67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e615bf5a177c603f6590ff,6365593d8f35fcb8f68d982a,APPROVED,2023-08-23T14:20:50.334000Z,2023-08-23T14:38:32.690000Z,2023-08-23T14:38:33.325000,2023-08-23T14:38:33.252565Z,1063,CRSWQ1W7,1027,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e615bff771af6b65fb60e2,55eb04337480920010aa9e0d,APPROVED,2023-08-23T14:21:13.671000Z,2023-08-23T14:36:39.437000Z,2023-08-23T14:36:39.981000,2023-08-23T14:36:39.892157Z,926,CRSWQ1W7,4203,37,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64e615c31cd8c9b0f996ea99,63bcf141136313265f65eec9,APPROVED,2023-08-23T14:21:19.295000Z,2023-08-23T14:54:49.147000Z,2023-08-23T14:54:49.851000,2023-08-23T14:54:49.776188Z,2010,CRSWQ1W7,869,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
